carrier,bus,2013-01-01,2013-01-08,2013-01-15,2013-01-22,2013-01-29,2013-02-05,2013-02-12,2013-02-19,2013-02-26,2013-03-05,2013-03-12,2013-03-19,2013-03-26,2013-04-02,2013-04-09,2013-04-16,2013-04-23,2013-04-30,2013-05-07,2013-05-14,2013-05-21,2013-05-28,2013-06-04,2013-06-11,2013-06-18,2013-06-25,2013-07-02,2013-07-09,2013-07-16,2013-07-23,2013-07-30,2013-08-06,2013-08-13,2013-08-20,2013-08-27,2013-09-03,2013-09-10,2013-09-17,2013-09-24,2013-10-01,2013-10-08,2013-10-15,2013-10-22,2013-10-29,2013-11-05,2013-11-12,2013-11-19,2013-11-26,2013-12-03,2013-12-10,2013-12-17,2013-12-24,2013-12-31
Offshore Wind (DC),SE2 0,15.8297189012,16.3900765921,14.7697333105,14.4499971722,15.2846850922,9.78001365237,6.09270625291,17.2264728346,15.3382092639,18.8895474966,7.5604654927,19.0774727143,14.8840297159,12.8557704563,14.6800188102,17.9050426516,15.4544499984,11.0354328071,10.1934568093,16.7464385638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9477754811,6.62145270873,11.2380450667,12.3524747487,13.6111233226,9.20598442251,11.2350176438,8.86942952939,8.46683849239,9.89682375218,13.272139046,14.8833155836,15.7739014534,10.2165280193,20.9265170827,19.2894926488,14.5998150606,18.1883482664,12.4734394479,16.6496673246,18.0196883031,18.8245990032,19.7844198404,18.212218371,22.0507769661
Onshore Wind,AT1 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Onshore Wind,BE1 0,2711.01525393,1661.39460657,2427.16293327,3701.90423359,8152.31032635,4712.89074405,1523.04150966,3524.36214596,1502.81924715,2862.89732535,4524.29767444,4594.57974413,1857.43197025,2948.05910252,4220.13415282,3311.04496866,1773.26084306,1461.2535129,4212.589635,1760.5092926,2537.82763103,2921.17431443,2007.16714738,3477.59158104,3838.34314543,1534.06542091,1538.27352296,1209.7126237,1470.6665475,1025.46950954,2670.49993538,1237.9744143,1811.72136268,888.253091725,1158.58225784,948.710094185,3776.2334279,2185.36092873,1949.93140231,2703.40862633,3207.78760534,4765.69980923,7238.42124717,6768.17847241,5305.06153702,1781.39393546,3346.70400437,1611.71127245,4440.49636248,4568.00607684,7663.64936848,6150.50846875,8212.19861367
Onshore Wind,CH1 0,1.38680414716,0.0,1.44012511822,1.74022302673,12.3294026115,4.26032165239,0.887908608917,3.0237189378,0.66970592558,1.00807995307,1.71496964184,1.81229128676,0.623241523829,1.2125465328,5.8280110963,2.36772136791,0.52278929065,0.885675508751,1.10497001532,1.75140861824,2.12419876051,2.97289340468,0.858130983398,0.0,1.65502809058,0.84714561687,2.57777690731,1.61161033259,0.0,0.584624265323,0.0,0.0,0.742466528456,0.846168533947,0.0,0.718294290417,3.0774858151,4.47387325638,0.0,1.02527371959,1.61973316566,2.52348278376,4.31557809024,6.51799184218,8.9533445348,1.95407408857,2.93531692617,4.31436596193,1.85916421582,0.797751024737,3.82296811235,3.5513700428,0.963614447062
Onshore Wind,CZ1 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Onshore Wind,DE1 0,1688.44935975,467.194606415,517.699386878,589.778297609,2750.74177625,799.11024151,198.281072998,800.712313119,311.147418366,433.330716132,667.443799619,1440.90863975,540.596135783,504.874773505,854.565520555,520.548171325,492.601038174,280.681552699,440.744574597,634.662032353,885.845851165,1353.67947228,226.372219454,449.413857222,690.490121766,653.101638626,257.60214346,282.576381013,236.36133883,196.098171061,418.166952364,249.802542838,402.310914866,487.548270068,527.574644184,420.120913685,715.227807666,749.336102094,670.402887637,647.76701095,372.261049821,1129.49280474,1911.30803131,1822.93212123,1595.78039726,172.1679651,644.394533439,792.923574292,2085.09060692,731.448534623,1887.67558545,1734.03149901,761.046416906
Onshore Wind,DE1 1,2807.63371824,908.695361645,1992.6275353,2341.15756042,6010.83849509,2518.76929099,802.908209421,1980.40798978,784.453248127,2141.33946353,2287.68119856,3715.012565,1335.41824596,1733.63992028,2178.51075421,1885.96850837,1251.9017688,681.472358039,2013.71002385,957.377583385,2030.21380953,2500.13532737,733.496994734,1957.95063117,2371.48822376,1504.53857339,715.813030923,543.261333223,651.025811148,427.820676163,1444.340154,1020.63120285,1199.19200754,885.518081206,1192.45825643,771.31975426,2081.60689883,1668.94818035,1663.87996922,2180.79598482,1537.79045053,2766.77931012,4886.37011351,4570.02046147,3549.79926381,809.407457658,1697.81044481,1446.64588738,4011.34770334,2508.92011113,5110.41798332,4315.96857598,4103.03687679
Onshore Wind,DE1 2,473.411097817,103.646679014,114.751151317,92.9418291249,972.830119456,273.644128637,50.3580704144,159.294691121,98.4020228942,93.7243347913,133.611143763,411.255860967,114.5041439,146.600668674,328.711143833,184.288522511,70.653775672,106.733431264,101.840294324,176.734591943,313.985400699,341.601532091,62.5592883191,67.3691638154,132.407902835,110.391011404,131.126716876,79.5951510152,108.929800601,89.8265281568,98.4827065748,57.311032985,53.0110695258,85.7985229938,96.459379408,120.288632406,243.27539184,259.458527453,166.263368177,181.674067229,103.82859074,274.660229203,384.251460932,398.80367212,484.461942728,50.9111552612,193.53989275,158.041943238,587.492862001,107.778484041,295.056914406,310.690811387,98.527306367
Onshore Wind,DE1 3,762.269011065,186.689978148,399.721077119,366.519615878,2247.55540215,724.102411801,141.220647746,521.71688343,279.046947854,255.63699756,470.123167969,1042.74344708,351.481197458,550.639552931,885.76596422,468.240443075,259.853121038,235.456385581,434.221151494,454.273066617,561.940541277,895.399749948,188.065389921,248.375738707,564.245807033,219.078620065,368.070671439,269.808211689,317.870843862,117.675135695,317.651073185,140.508509518,183.589030927,193.846574246,174.886851749,182.989343476,663.091292915,574.556503879,353.718760952,405.563465139,295.582202821,764.726982708,1344.34496023,1327.82362866,1383.29256913,167.179440446,632.816218165,329.914087118,1048.4061797,345.865771927,1246.49469382,1233.54767494,404.109334404
Onshore Wind,DE1 4,6757.27251237,2745.78994654,2048.48641596,2391.39734459,9016.45169902,2842.51200843,756.408666035,4340.12116916,2399.00516937,4130.4028837,3400.04755382,4198.65933553,2521.66700091,1816.86449016,3641.85731571,2496.34816958,2569.42684077,1212.89815637,1574.78109394,3304.34687997,2940.74459587,5004.81474443,980.390380772,2184.03369117,2063.7167456,3878.78328425,801.225801339,2219.83343542,1045.71822616,963.935051575,1895.31325452,1484.1027727,2342.91650251,2367.67021325,3259.30665545,3228.50362239,1804.68990321,3561.34910944,2184.13680895,3060.21524767,2733.7030784,4258.78614709,6978.49867728,6759.67233098,5026.69392335,1761.00556793,2504.95151145,5268.39427426,8586.93744852,3283.1248776,7349.966444,6735.74572711,4417.35506512
Onshore Wind,DE1 5,21623.6331609,7064.39710008,12733.5020533,15218.8061188,25334.740126796005,12388.5245931,5234.99452988,14992.715667,7251.1915764,21953.816628,15125.082369,21473.2530295,9018.71622498,8592.02548882,11957.734104,13124.0235521,10665.4669201,5317.13964675,9925.43724074,5773.49649208,11744.377497,15600.6971749,3946.88959239,12563.1386938,12693.4615669,15534.5363212,3241.97059178,5777.4183818,4030.55519221,3214.89152069,7896.0596274,9317.13044412,9294.13935837,9523.65804445,11462.4824102,8041.69180304,9481.53146449,12366.8370207,9861.73922531,14302.4646938,12375.2672425,14331.8525405,24912.33419161638,25360.7887314,16579.4863214,8924.84544216,7176.32926401,16422.0228721,26284.1412462,16286.1798463,24977.656270670126,22792.484433405254,21136.36315586694
Onshore Wind,DK1 0,3994.6904442,1973.49974711,2678.8908733,3571.68125768,4663.72378648,2202.33824948,2022.79756442,2634.19230294,2750.56714356,4981.11711832,3880.72475258,4128.31780797,1445.89891372,1469.36166914,3260.4386789,4200.51669532,3774.73191395,2297.07911032,2663.14470976,2477.04949503,2719.4528577,3194.49624235,1225.56888663,3531.43243502,2322.38026884,3654.95730817,1578.79444432,2985.76963844,2238.27397299,785.878822847,2256.72977493,2605.8623267,3690.24420852,1461.75942548,3301.4765126,2972.35413811,2179.52748208,2622.04377102,1261.38620461,4062.6240177,3293.63413409,1971.17754061,6212.78404529,4735.35474793,3041.3733563,4068.80680034,1947.08078187,4604.14056138,5373.05827963,4653.29660257,5864.27870025,5793.47663848,6148.4645041
Onshore Wind,DK2 0,1592.40323874,1071.62567037,1230.0053447,1530.5072411,1922.16760863,927.384866816,620.396969696,1556.98963495,990.001797875,2083.73606949,1381.36427885,1621.32548138,770.726648841,610.963968067,1513.79130244,1447.3206979,1432.29607264,730.668518489,921.290063682,1260.48757795,0.0,0.0,0.0,0.0,937.296961865,1445.73561103,549.910456826,1296.08278471,887.346462513,310.326399648,834.21145768,1161.79558847,1305.86718844,712.722943442,1277.0356607,1394.2221795,751.111374023,1043.06618045,425.759413702,1494.54319154,1365.58623842,952.927861651,2448.11395072,2124.06981396,1331.2013317,1606.48394996,824.941659394,1720.51518048,2209.51163778,1608.53235072,2256.39313914,2045.73037435,2270.43270953
Onshore Wind,FR1 0,2210.33011446,2006.49307932,3367.09238418,4161.97194528,9091.00108861,5826.71187282,2227.33936478,4541.27456292,2636.06941337,3459.45321611,5562.69166495,3509.09815414,2440.7875636,3831.1605702,6169.13262152,3464.36712782,1698.81418478,2289.62313063,4258.33724942,2590.75198694,3250.46216317,4123.9116375,2610.70791803,3301.83064184,4158.23467409,1727.24002965,2670.00119905,2858.18902228,1963.5665579,1628.4356106,2862.10420374,1381.00534417,1653.16255051,1857.83305207,1328.29693208,1466.03973763,3721.96399249,3491.07835131,1483.24811827,2537.31939224,3237.68170686,4729.52016473,8369.88359588,6614.93345261,7130.74840703,3388.35318746,5656.60715919,2916.92310177,2440.34494391,4096.55395952,7713.72010697,7358.23374321,8029.91920461
Onshore Wind,GB0 0,23132.0360869,10158.8805278,19443.606789,25819.4096035,33807.348223617104,22353.1115883,15855.6862424,8906.87760801,5300.10151374,22807.0768165,13557.6524382,32485.10238,11292.7559258,11128.7140715,20188.5993903,28355.478852064,22456.7177076,16696.3815666,25306.7146084,12190.5130456,20239.6949604,8922.1892707,3317.07892229,15452.9546355,12901.0312653,13666.5834874,12264.595917,4504.79255359,5286.37368016,5884.56178252,16780.4446657,9004.15598787,16884.8000547,6199.78437108,18662.3638632,10418.3500655,18071.7563149,16150.2721515,10839.1827723,22294.6162232,22792.6306156,16052.9297049,28971.9130451,26802.7224907,19860.280123,23145.2725449,15681.3705185,18451.7634556,28131.8800295,34973.5079717,33556.2902754225,28368.10384760018,30100.041202914013
Onshore Wind,GB3 0,1012.57306581,585.184428899,1001.7193506,1256.80328803,1725.87492634,958.023890043,1080.63471672,495.19244475,121.026613792,1299.67578619,468.639539055,1692.18481705,935.041515076,522.621890016,1000.12079183,1306.4562063,1040.15887076,802.256259779,1316.93395703,590.554617881,938.197225738,370.905970263,233.052877992,505.413553931,650.258179019,635.091908679,555.542908141,59.8860831107,177.263081386,204.822452174,792.423477754,470.275435224,661.107821866,317.435313103,772.243041793,447.775066975,937.339623926,755.32967895,554.306998738,1069.90265394,625.881829292,653.966274107,1185.0143496,1069.25060196,875.469295056,933.04535678,704.640382547,626.790429162,1281.19833379,1774.11412756,1942.70033926,1496.16516312,1816.65212482
Onshore Wind,LU1 0,19.8068888845,6.22728709991,20.7254901482,15.9913117284,75.1820990859,31.0294306231,5.99581784379,22.3289791779,13.1115762873,12.1700016919,24.2989012078,39.2337135563,14.2921956579,24.6226406783,33.5985398602,18.3960192788,11.9761997441,9.27866853662,23.4425949479,12.4934880459,16.5649263618,34.0351629133,8.35649735692,14.0479986017,27.5365060465,8.95806708399,13.3597744794,13.2235813032,14.101958655,5.24083064684,13.9821918516,6.62127850039,8.64195837177,7.62235952027,6.11904867639,6.85683056576,23.5432189128,21.1112627148,13.424056287,16.6575763412,15.8487744428,29.7099470461,56.4070879481,50.8378502158,52.0697284946,9.0603215699,31.2499026113,10.9224425266,29.1843476087,14.4449734128,53.3983521116,51.5205186441,23.7374423907
Onshore Wind,NL1 0,18890.3253657,9099.55582553,17313.3082802,19201.4216988,26415.467162820914,19976.6374059,7828.67194107,18892.2826863,6557.73687743,20952.5044564,19830.4968947,25726.95906149611,13476.9663831,16862.2187166,14295.5527857,19013.1970645,11000.861583,8932.04897696,19504.2332589,8818.32781854,15832.0207031,15316.7978012,10391.8745374,20119.4193199,18653.6867042,12985.5428371,6290.68180737,4818.39036497,5356.51026366,5451.92887794,11533.1881749,10499.0207563,11038.7348541,6873.92249156,11352.8681589,4692.14223562,16594.7752884,12155.9327026,14825.0909362,17830.9835109,15888.5857822,19816.2807812,28866.118486220003,29169.56789102,21514.3891239,9430.90621795,14456.398352,12237.6051693,26833.8287834,21353.2401864,28612.255657980808,28385.35360532,28648.061938619998
Onshore Wind,NO2 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Onshore Wind,PL1 0,13422.7434249,7619.26048756,4102.00929947,4048.45276112,14988.4813491,4536.59885914,1799.28987643,9022.36548679,8044.67415418,7831.1305958,8434.49677769,6809.20840984,8830.94470024,4163.81902575,5715.73145502,5051.81623256,4602.20741889,3046.44038323,3402.34817786,5340.33617469,4201.26592312,6643.84054652,2219.96370469,2711.49502089,2859.95987334,4750.61468497,1858.97168918,5070.90234022,3137.74021512,2046.79612982,2908.78123986,3035.13474488,3199.61243183,3574.61350526,5586.94578513,5188.4908578,1958.68567552,8478.61946001,4835.64096032,4171.78141458,4285.71216961,7182.13452312,10143.3459478,10162.5715909,7162.8864856,4550.14945223,6188.77710045,12053.8079073,18349.3304312,5094.92851659,12771.5098715,14174.1173173,5347.76533996
Onshore Wind,SE2 0,2727.64700674,2841.07684744,2433.80982702,3500.72791914,3724.67311416,2617.81355943,1353.68504075,2783.92645145,5314.47599099,3371.57955167,2196.12298604,3366.87220176,1414.39572448,1805.74140821,2836.72487282,5291.77146196,4049.4387557,3344.11983183,1763.0715378,2744.13899792,0.0,0.0,0.0,0.0,461.5153244884782,1180.7417081483236,2154.67500579,2522.13661559,3593.80809571,1028.05031237,1730.11465425,1413.21591671,2664.02156011,1052.05709449,1861.34310915,1456.52530265,2472.29104658,2840.31866218,2177.89559172,2985.62323847,2944.28222742,2357.92915205,5392.91399256,3897.14207687,2586.58665288,6024.43985274,3356.33706653,6915.55038651,5798.00529263,5605.97304253,5522.44100777,6629.80215344,5357.92314528
Open-Cycle Gas,AT1 0,0.0,2819.2,2819.2,2819.2,0.0,2819.2,2819.2,2819.2,976.0226070363651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2819.2,2819.2,2819.2,0.0,0.0,0.0,0.0,0.0
Open-Cycle Gas,BE1 0,0.0,4532.3,4532.3,4532.3,0.0,0.0,1990.0872606988407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.32028868176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Open-Cycle Gas,CH1 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Open-Cycle Gas,CZ1 0,0.0,151.449267541,151.449267541,151.449267541,151.449267541,151.449267541,151.449267541,0.0,0.0,0.0,0.0,0.0,0.0,151.449267541,0.0,0.0,0.0,151.449267541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.449267541,0.0,0.0,0.0
Open-Cycle Gas,DE1 0,0.0,2203.7,2203.7,2203.7,0.0,2203.7,2203.7,1112.1479941731814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203.7,2203.7,2203.7,0.0,0.0,0.0,0.0,0.0
Open-Cycle Gas,DE1 1,8633.579,8633.579,8633.579,8633.579,0.0,8633.579,8633.579,8633.579,8633.579,0.0,8633.579,0.0,0.0,5800.285823129019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8045.238511960024,8633.579,8633.579,8633.579,0.0,0.0,0.0,0.0,0.0
Open-Cycle Gas,DE1 2,3235.0,3235.0,3235.0,3235.0,0.0,3235.0,3235.0,3235.0,3235.0,0.0,3235.0,0.0,3235.0,3235.0,882.6617650030778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3235.0,3235.0,3235.0,0.0,0.0,0.0,0.0,0.0
Open-Cycle Gas,DE1 3,1878.265384818942,3874.0775,3874.0775,3874.0775,0.0,3874.0775,3874.0775,3874.0775,3874.0775,0.0,0.0,0.0,3874.0775,3874.0775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3874.0775,3874.0775,3874.0775,0.0,0.0,0.0,0.0,0.0
Open-Cycle Gas,DE1 4,1872.9959226939654,2933.77,2933.77,2933.77,0.0,2933.77,2933.77,2933.77,2933.77,69.74628617346116,715.2780120664129,2167.1701975317087,600.959071687273,2933.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2933.77,2933.77,2933.77,0.0,0.0,0.0,0.0,0.0
Open-Cycle Gas,DE1 5,347.88236079205967,2008.41,2008.41,2008.41,0.0,2008.41,2008.41,2008.41,2008.41,0.0,2008.41,0.0,2008.41,2008.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.41,2008.41,2008.41,0.0,0.0,0.0,0.0,0.0
Open-Cycle Gas,DK1 0,0.0,500.2,500.2,500.2,0.0,500.2,500.2,500.2,500.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.2,500.2,500.2,0.0,0.0,0.0,0.0,0.0
Open-Cycle Gas,DK2 0,603.0,603.0,603.0,603.0,418.93452375878,603.0,603.0,603.0,603.0,65.31826766690034,603.0,536.1004777660999,603.0,603.0,570.3225170014999,597.8254281041998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Open-Cycle Gas,FR1 0,0.0,6116.0,6116.0,6116.0,0.0,6116.0,6116.0,6116.0,4592.632486171496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6116.0,6116.0,6116.0,0.0,0.0,0.0,0.0,0.0
Open-Cycle Gas,GB0 0,0.0,16244.208059144792,8974.3696201662,0.0,0.0,0.0,6356.543031729518,10577.497139353283,15578.020982581724,0.0,3660.4035303249025,0.0,3161.0526847200344,785.5711104786025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,852.3792334917492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4031.3308671862833,725.1210589268828,0.0,0.0,0.0,0.0,0.0
Open-Cycle Gas,GB3 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Open-Cycle Gas,LU1 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Open-Cycle Gas,NL1 0,0.0,9151.1,9151.1,6723.230998565343,0.0,809.9286793729552,9151.1,0.0,3128.9569756922037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9151.1,9151.1,9151.1,0.0,0.0,0.0,0.0,0.0
Open-Cycle Gas,NO2 0,604.0,604.0,604.0,604.0,604.0,604.0,604.0,604.0,604.0,604.0,604.0,604.0,604.0,604.0,604.0,604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Open-Cycle Gas,PL1 0,0.0,2125.0,2125.0,2125.0,0.0,2125.0,2125.0,0.0,0.0,0.0,0.0,0.0,0.0,685.5195968598791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.0973647641322,0.0,0.0,0.0,0.0,0.0,0.0,1454.2243572755297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675.0440820421258,0.0,0.0,2065.899779369713,0.0,0.0,0.0
Open-Cycle Gas,SE2 0,1091.0,1091.0,1091.0,1091.0,1091.0,1091.0,1091.0,1091.0,1091.0,1091.0,1091.0,1091.0,1091.0,1091.0,1091.0,1091.0,0.0,0.0,0.0,709.5156918795419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1091.0,1091.0,1091.0,1091.0,0.0,0.0,0.0,0.0,0.0
Run of River,AT1 0,1594.69412136,1872.58873887,1658.69775571,1585.79358654,1601.93031821,1464.13194993,1310.06207425,1259.28003408,1298.30635129,1631.52991936,1795.67262807,1227.41638016,1225.05872068,1362.92489635,1872.78862742,3803.27788697,4293.58061869,4718.1463831,4802.5,4685.94383261,4362.37721148,4409.23187278,4802.5,4802.5,4312.28796883,4723.1928517,4027.43833456,3373.66631108,2601.65877234,2388.85831069,2202.27579524,1959.15137311,1820.98683157,1923.95603117,2481.32537748,1380.57384683,2042.09284442,3185.24868344,1980.24532701,2122.25302295,2142.94953492,2226.64031182,1943.48417498,2455.79042752,2527.18132439,2184.1797441,2033.39254969,1950.81293336,1687.91970804,1638.12819813,1524.90196424,1643.03402422,1699.74670542
Run of River,BE1 0,75.9242071204,76.0098600961,76.5153380126,73.2029370051,75.7816321391,70.910295329,69.9619270839,69.6168656943,67.8394773684,65.6683760895,62.8215063849,61.5112379321,57.4357569028,54.7026189303,53.5913977147,49.6566716304,45.126603206,41.3840820765,37.9102665931,36.2094452024,38.1745912754,32.3904362022,28.774194151,27.4934241794,26.2106252653,26.0634659902,24.4967883774,21.0041421094,19.289696536,18.4192861179,17.0402505991,15.4049825118,13.7968397495,12.9102886531,11.8373307163,11.0731951104,12.8417962574,13.7010509335,9.65154397067,8.95275756364,9.26561919856,9.815626755,13.1913024209,17.093578994,33.4218257424,29.4568903317,27.5355555545,30.2685188349,31.7551134446,32.412413076,33.5195801369,42.6128832409,47.0958833671
Run of River,CH1 0,700.315016032,643.16445071,569.743496512,518.969324077,567.794993129,529.717979482,436.920942394,420.246611833,394.761803232,415.669024406,415.420909692,358.80615106,373.938132719,374.680358335,518.206360504,1104.67985061,1427.67224901,2596.01087488,3045.66858369,2964.85321242,2307.89932074,2027.99570291,3094.31266593,3578.28634451,3136.34228787,2240.68484445,1752.74282064,1324.07705425,1060.73352524,1051.41180397,1142.63040144,1009.57004913,785.309037762,732.277920334,820.472579001,564.654491454,1160.02914437,1188.82768397,922.167394182,1105.09754341,1050.00772203,939.201987138,1497.23659123,1463.09327332,1356.71418428,1101.47286627,973.20679585,865.781153835,772.67708523,693.430674253,637.470674047,653.279017087,650.623626232
